ID,BS1D,BS1S,BS2D,BS2S,BS3D,BS3S,BS4D,BS4S,BS5D,BS5S,BS6D,BS6S,BS7D,BS7D,PS1D,PS1S,PS2D,PS2S,PS3D,PS3S,PS4D,PS4S,PS5D,PS5S,PS6D,PS6S,PS7D,PS7S
COG43265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43270,0.00154321,0,0,0.00462963,0,0.00925926,0.00308642,0.00462963,0.0123457,0.00462963,0.0108025,0.0108025,0,0,0,0,0,0,0,0,0,0,0.00154321,0,0,0,0,0
COG43271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43273,0,0,0,0.00144718,0.00144718,0.00144718,0.00289436,0,0.00578871,0.00578871,0.00289436,0.00434153,0.00723589,0.00723589,0,0.00578871,0,0,0.00144718,0,0,0,0,0,0.00144718,0.00434153,0,0
COG43274,0,0,0,0,0,0,0.0131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131579,0,0,0,0,0,0
COG43275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4328,0.0411765,0.123529,0.0764706,0.0823529,0.0588235,0.0941176,0.152941,0.135294,0.0529412,0.0705882,0.0588235,0.0588235,0.123529,0.123529,0,0,0.0117647,0,0.00588235,0.0176471,0.0117647,0.0117647,0,0.0117647,0.00588235,0.00588235,0.00588235,0.0176471
COG43281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43293,0,0.0243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43297,0,0,0,0,0,0,0,0,0,0,0.0120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382522,0.0382522,0.0882743,0.0117699,0.067677,0,0.0853319,0.0470796,0.0382522,0.0176549,0.0823894,0,0.0971018
COG43302,0,0,0.191261,0,0.120642,0.135354,0,0,0,0,0.188319,0,0,0,0.102987,0,0,0,0,0,0.100044,0,0,0,0,0,0.102987,0
COG43303,0,0,0,0.208916,0,0,0.261881,0.250111,0.217743,0.250111,0,0.205973,0.255996,0.255996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43304,0,0.353097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG433,0.411947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43314,0,0,0,0,0,0.0189873,0.00632911,0.00632911,0.00632911,0.00632911,0,0,0,0,0.00632911,0.0126582,0,0,0.0126582,0.0189873,0.00632911,0.0126582,0.0126582,0.0126582,0,0,0,0
COG43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0,0,0,0,0.030303,0,0,0,0.0151515,0,0.0151515,0
COG43316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43321,0,0.0196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43323,0.0109489,0,0,0.00364964,0,0.00364964,0.00364964,0,0.0109489,0.00729927,0.00364964,0.00364964,0.00364964,0.00364964,0,0.00364964,0,0.00729927,0,0,0,0,0,0,0,0,0,0
COG43324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43338,0,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43340,0.0120482,0,0,0,0,0.0120482,0,0,0,0.0120482,0,0.0120482,0,0,0.0120482,0.0240964,0.0240964,0.0481928,0.0240964,0,0.0481928,0.0481928,0.0722892,0.0722892,0.0240964,0.060241,0.108434,0.0240964
COG43341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43342,0,0,0,0,0,0,0,0,0,0.00584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43348,0,0,0,0,0,0,0.00787402,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4335,0.0140384,0,0,0,0.0140384,0,0.0421151,0.0280768,0.0140384,0.0140384,0,0,0.0140384,0.0140384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107527,0.0107527,0,0.0107527,0,0,0
COG43354,0,0,0,0,0,0,0,0,0,0.0425532,0,0.0212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43358,0,0.00263852,0,0,0,0,0.00263852,0,0,0,0.00263852,0.00263852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43360,0,0,0,0.0240964,0.0120482,0,0,0.0120482,0,0,0,0,0,0,0,0,0,0,0,0,0.0120482,0,0,0,0,0,0,0
COG43361,0,0.00564972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43363,0,0,0,0,0,0,0.00228833,0,0.00457666,0,0.00343249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43365,0,0,0,0.00701754,0,0,0.00701754,0.00350877,0.0280702,0.0105263,0,0.00701754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43367,0,0.012987,0,0,0.012987,0,0,0.0519481,0,0,0.025974,0,0,0,0,0.025974,0,0.038961,0,0.012987,0.025974,0,0.012987,0.012987,0.038961,0.012987,0.038961,0
COG43368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641,0,0,0,0,0,0,0,0,0,0,0,0.025641
COG43372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43377,0,0,0,0,0,0,0.0444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43378,0,0,0,0,0.00289017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289017,0.00578035,0,0,0,0,0.00289017,0
COG43379,0.00687285,0.0154639,0.00515464,0.00515464,0.00171821,0.00343643,0.00171821,0.00343643,0.00515464,0.00171821,0,0.00515464,0,0,0.00343643,0.0103093,0.00343643,0.00515464,0.00171821,0.00687285,0.00343643,0,0.00171821,0.00687285,0.00515464,0,0.00343643,0.00171821
COG43380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43381,0.00581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43382,0,0,0,0,0,0,0,0.00636943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43386,0,0.00714286,0,0,0.00714286,0.00714286,0,0.00714286,0,0.0285714,0,0.00714286,0,0,0,0.00714286,0.00714286,0.00714286,0,0,0,0.00714286,0,0,0,0,0,0
COG43387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4339,0.012661,0.061195,0.012661,0.0253221,0,0.00633052,0.0232119,0.00844069,0.00422035,0.00633052,0.00211017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211017
COG43391,0.00111235,0.00778643,0.00333704,0.00222469,0.00111235,0.00111235,0.00333704,0.00667408,0.00556174,0.00333704,0.00889878,0.00222469,0.00889878,0.00889878,0.00444939,0.00667408,0.0100111,0.0311457,0.0189099,0.0189099,0.028921,0.0456062,0.0177976,0.0177976,0.0144605,0.0100111,0.0266963,0.0133482
COG43392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43393,0,0,0,0,0,0,0,0,0,0,0.0113636,0,0,0,0.0113636,0.0681818,0,0,0.0113636,0,0.0113636,0,0.0227273,0,0.0113636,0,0,0
COG43394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43396,0,0.00172712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43397,0,0.0208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333,0.0104167,0.0104167,0,0,0,0,0,0,0,0,0,0
COG43398,0,0,0,0,0,0,0.00469484,0.00469484,0.00938967,0,0,0.00469484,0.00938967,0.00938967,0,0.00469484,0.00469484,0,0.0234742,0.00938967,0.0234742,0.0187793,0.00938967,0.00938967,0,0.00938967,0.00938967,0.0140845
COG43399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG434,0.0032,0.0032,0.0112,0.0032,0.0032,0.0016,0.0064,0,0.0128,0,0.0096,0.0016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43402,0,0.00787402,0,0.00787402,0.015748,0.011811,0,0.00787402,0.00393701,0.00393701,0.00393701,0.00393701,0.0393701,0.0393701,0,0.015748,0.0393701,0.0393701,0.0433071,0.0275591,0.0511811,0.0748031,0.0314961,0.023622,0.0629921,0.011811,0.0787402,0.00393701
COG43403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340136,0,0,0,0,0,0,0.0102041,0,0,0,0,0.00680272,0.00340136
COG43406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43409,0,0,0.00436681,0,0.00436681,0,0.0131004,0,0.0131004,0,0.0305677,0,0.0262009,0.0262009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43410,0,0.00137741,0.00137741,0,0,0,0,0,0.00137741,0,0,0,0,0,0.00137741,0.00137741,0,0,0,0,0,0,0,0,0,0,0,0.00137741
COG43411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277778,0,0,0.0555556,0,0.0555556,0.0555556,0.0555556,0,0.0277778,0,0.0277778,0
COG43414,0,0,0,0,0,0,0,0,0,0,0.0136986,0,0.0136986,0.0136986,0,0,0,0,0,0,0,0,0.0136986,0,0,0,0.0136986,0
COG43415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43421,0,0.0151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151515,0.0151515,0,0,0,0,0,0,0,0,0,0,0
COG43422,0,0,0,0,0,0,0,0.00431034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862069
COG43423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43426,0,0.005,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0.0175,0.0025,0,0.005,0.0025,0.005,0,0.0075,0.0025,0,0,0,0.0025
COG43427,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43438,0,0,0,0,0,0.00729927,0,0.00729927,0.00729927,0,0,0,0,0,0.00729927,0.00729927,0,0,0,0.00729927,0,0,0,0,0,0,0,0.00729927
COG43439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43440,0,0,0,0.0144928,0,0,0,0.0144928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43443,0,0.00961538,0,0,0,0,0,0.00480769,0,0,0.00480769,0,0,0,0.0144231,0.00961538,0.00961538,0.00480769,0.00961538,0.00480769,0.0192308,0.0288462,0.00961538,0.00961538,0.0144231,0,0.0384615,0
COG43444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG4345,0.0831623,0.118178,0.0350157,0.0569005,0.0131309,0.00875393,0.0656545,0.0481466,0.0437697,0.0218848,0.0131309,0.0393927,0.0350157,0.0350157,0.00437697,0.0131309,0.0306388,0.0131309,0,0.00437697,0.0218848,0.0175079,0.0131309,0.0131309,0,0.0262618,0.0481466,0.0218848
COG43451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43454,0,0.0327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43456,0,0.0208333,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0208333,0,0,0,0,0,0,0,0,0,0,0.0416667,0
COG43457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG43458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
